Date,Close,Open,High,Low,Volume,Change%
12/05/2020,4588.73,4639.1,4644.14,4552.39,"4,69B","-1,09%"
13/05/2020,4554.36,4588.73,4588.73,4519.98,"4,51B","-0,75%"
14/05/2020,4513.83,4554.36,4564.15,4494.15,"4,73B","-0,89%"
15/05/2020,4507.61,4513.83,4540.42,4460.27,"4,63B","-0,14%"
18/05/2020,4511.06,4507.61,4527.97,4487.18,"4,52B","0,08%"
19/05/2020,4548.66,4511.06,4609.04,4511.06,"5,17B","0,83%"
20/05/2020,4545.95,4548.66,4561.55,4521.47,"4,25B","-0,06%"
26/05/2020,4626.8,4545.95,4634.65,4541.83,"5,38B","1,78%"
27/05/2020,4641.56,4626.8,4641.56,4597.37,"6,10B","0,32%"
28/05/2020,4716.19,4641.56,4741.6,4638.81,"6,85B","1,61%"
29/05/2020,4753.61,4716.19,4755.96,4704.79,"10,48B","0,79%"
02/06/2020,4847.51,4753.61,4884.01,4753.61,"7,31B","1,98%"
03/06/2020,4941.01,4847.51,4960.07,4847.51,"10,16B","1,93%"
04/06/2020,4916.7,4941.01,5014.76,4899.39,"11,09B","-0,49%"
05/06/2020,4947.78,4916.7,4948.51,4851.15,"8,69B","0,63%"
08/06/2020,5070.56,4947.78,5103.09,4947.78,"13,82B","2,48%"
09/06/2020,5035.06,5070.56,5139.41,5023.77,"11,51B","-0,70%"
10/06/2020,4920.68,5035.06,5036.86,4892.82,"8,42B","-2,27%"
11/06/2020,4854.75,4920.68,4931.24,4812.19,"7,17B","-1,34%"
12/06/2020,4880.36,4854.75,4880.36,4712.07,"8,09B","0,53%"
15/06/2020,4816.34,4880.36,4918.06,4809.62,"6,41B","-1,31%"
16/06/2020,4986.46,4816.34,4989.53,4816.34,"7,58B","3,53%"
17/06/2020,4987.78,4986.46,5018.98,4968.93,"6,84B","0,03%"
18/06/2020,4925.25,4987.78,4993.61,4925.25,"7,09B","-1,25%"
19/06/2020,4942.27,4925.25,4970.07,4925.25,"5,76B","0,35%"
22/06/2020,4918.83,4942.27,4957.67,4904.77,"4,79B","-0,47%"
23/06/2020,4879.13,4918.83,4938.39,4879.13,"5,49B","-0,81%"
24/06/2020,4964.73,4879.13,4977.65,4879.13,"6,25B","1,75%"
25/06/2020,4896.73,4964.73,4964.73,4883.71,"5,07B","-1,37%"
26/06/2020,4904.09,4896.73,4941.14,4882.14,"4,43B","0,15%"
29/06/2020,4901.82,4904.09,4909.91,4862.04,"4,42B","-0,05%"
30/06/2020,4905.39,4901.82,4939.84,4894.12,"5,13B","0,07%"
01/07/2020,4914.39,4905.39,4928.61,4885.6,"4,32B","0,18%"
02/07/2020,4966.78,4914.39,4966.78,4914.39,"5,54B","1,07%"
03/07/2020,4973.79,4966.78,4997.48,4964.11,"5,57B","0,14%"
06/07/2020,4988.87,4973.79,5009.35,4973.49,"6,43B","0,30%"
07/07/2020,4987.08,4988.87,5011.71,4982.33,"7,28B","-0,04%"
08/07/2020,5076.17,4987.08,5080.25,4985.02,"7,35B","1,79%"
09/07/2020,5052.79,5076.17,5111.56,5041.93,"7,98B","-0,46%"
10/07/2020,5031.26,5052.79,5076.52,5022.17,"6,77B","-0,43%"
13/07/2020,5064.45,5031.26,5075.1,5024.93,"6,53B","0,66%"
14/07/2020,5079.12,5064.45,5079.12,5053.72,"7,15B","0,29%"
15/07/2020,5075.8,5079.12,5116.46,5069.38,"8,26B","-0,07%"
16/07/2020,5098.37,5075.8,5107.26,5075.8,"6,87B","0,44%"
17/07/2020,5079.59,5098.37,5110.43,5073.56,"6,17B","-0,37%"
20/07/2020,5051.11,5079.59,5100.19,5031.89,"6,86B","-0,56%"
21/07/2020,5114.71,5051.11,5135.56,5047.09,"8,32B","1,26%"
22/07/2020,5110.19,5114.71,5142.04,5099.57,"7,95B","-0,09%"
23/07/2020,5145.01,5110.19,5162.98,5110.22,"9,88B","0,68%"
24/07/2020,5082.99,5145.01,5149.59,5074.49,"9,70B","-1,21%"
27/07/2020,5116.67,5082.99,5116.67,5080.12,"10,35B","0,66%"
28/07/2020,5112.99,5116.67,5143.29,5097.42,"9,19B","-0,07%"
29/07/2020,5111.11,5112.99,5117.35,5085.34,"8,89B","-0,04%"
30/07/2020,5149.63,5111.11,5149.63,5091.4,"8,07B","0,75%"
03/08/2020,5006.22,5149.63,5157.27,4928.47,"8,38B","-2,78%"
04/08/2020,5075.0,5006.22,5075.0,5006.5,"7,38B","1,37%"
05/08/2020,5127.05,5075.0,5127.05,5059.09,"8,46B","1,03%"
06/08/2020,5178.27,5127.05,5187.96,5127.1,"9,05B","1,00%"
07/08/2020,5143.89,5178.27,5187.37,5119.68,"9,13B","-0,66%"
10/08/2020,5157.83,5143.89,5158.68,5134.86,"6,52B","0,27%"
11/08/2020,5190.17,5157.83,5201.45,5157.93,"8,84B","0,63%"
12/08/2020,5233.45,5190.17,5235.52,5178.46,"9,68B","0,83%"
13/08/2020,5239.25,5233.45,5279.35,5218.41,"8,46B","0,11%"
14/08/2020,5247.69,5239.25,5255.37,5221.92,"7,04B","0,16%"
18/08/2020,5295.17,5247.69,5316.13,5243.99,"9,56B","0,90%"
19/08/2020,5272.81,5295.17,5327.32,5268.51,"9,27B","-0,42%"
24/08/2020,5277.04,5272.81,5294.15,5261.41,"13,84B","0,08%"
25/08/2020,5338.89,5277.04,5341.38,5276.96,"14,65B","1,17%"
26/08/2020,5340.33,5338.89,5351.47,5324.61,"13,77B","0,03%"
27/08/2020,5371.47,5340.33,5371.47,5325.49,"13,45B","0,58%"
28/08/2020,5346.66,5371.47,5381.95,5325.6,"10,80B","-0,46%"
31/08/2020,5238.49,5346.66,5369.45,5233.14,"12,41B","-2,02%"
01/09/2020,5310.68,5238.49,5310.68,5219.21,"9,05B","1,38%"
02/09/2020,5311.97,5310.68,5337.1,5295.28,"12,16B","0,02%"
03/09/2020,5280.81,5311.97,5331.17,5242.17,"13,69B","-0,59%"
04/09/2020,5239.85,5280.81,5280.76,5188.61,"9,51B","-0,78%"
07/09/2020,5230.2,5235.01,5245.35,5195.86,"8,01B","-0,18%"
08/09/2020,5244.07,5232.92,5256.31,5232.92,"10,34B","0,27%"
09/09/2020,5149.38,5214.03,5216.02,5135.81,"10,12B","-1,81%"
10/09/2020,4891.46,5084.33,5084.48,4878.28,"8,24B","-5,01%"
11/09/2020,5016.71,4804.64,5016.71,4754.8,"12,58B","2,56%"
14/09/2020,5161.83,5060.02,5161.83,5059.27,"10,99B","2,89%"
15/09/2020,5100.86,5169.24,5187.28,5091.29,"11,36B","-1,18%"
16/09/2020,5058.48,5108.13,5117.29,5051.75,"8,88B","-0,83%"
17/09/2020,5038.4,5058.95,5099.58,5013.19,"8,53B","-0,40%"
18/09/2020,5059.22,5037.37,5072.68,5023.44,"10,58B","0,41%"
21/09/2020,4999.36,5058.99,5075.82,4987.75,"10,65B","-1,18%"
22/09/2020,4934.09,4947.73,4978.44,4919.11,"7,48B","-1,31%"
23/09/2020,4917.95,4946.5,4984.24,4873.02,"7,06B","-0,33%"
24/09/2020,4842.76,4876.35,4897.34,4820.33,"6,57B","-1,53%"
25/09/2020,4945.79,4867.96,4949.3,4848.02,"8,88B","2,13%"
28/09/2020,4906.55,4962.95,4991.76,4905.51,"8,38B","-0,79%"
29/09/2020,4879.1,4929.33,4950.97,4859.79,"8,65B","-0,56%"
30/09/2020,4870.04,4896.43,4903.86,4841.36,"8,54B","-0,19%"
01/10/2020,4970.09,4899.64,4970.09,4899.0,"9,64B","2,05%"
02/10/2020,4926.73,4969.24,4972.82,4881.91,"8,88B","-0,87%"
05/10/2020,4958.77,4947.04,4962.79,4915.69,"7,09B","0,65%"
06/10/2020,4999.22,5004.4,5023.89,4992.48,"10,85B","0,82%"
07/10/2020,5004.33,4976.57,5014.61,4962.09,"9,29B","0,10%"
08/10/2020,5039.14,5018.74,5039.14,5001.52,"8,03B","0,70%"
09/10/2020,5053.66,5036.48,5057.84,5029.15,"6,90B","0,29%"
12/10/2020,5093.1,5078.13,5103.5,5078.13,"9,16B","0,78%"
13/10/2020,5132.57,5093.42,5132.96,5064.17,"11,06B","0,77%"
14/10/2020,5176.1,5134.66,5177.93,5125.05,"11,99B","0,85%"
15/10/2020,5105.15,5172.59,5182.53,5105.15,"11,05B","-1,37%"
16/10/2020,5103.41,5111.43,5115.56,5067.59,"9,25B","-0,03%"
19/10/2020,5126.33,5116.76,5128.65,5090.78,"11,11B","0,45%"
20/10/2020,5099.84,5120.91,5135.08,5080.96,"8,86B","-0,52%"
21/10/2020,5096.45,5116.79,5131.51,5083.66,"10,48B","-0,07%"
22/10/2020,5091.82,5084.79,5093.82,5063.7,"12,29B","-0,09%"
23/10/2020,5112.19,5112.79,5121.02,5095.51,"9,55B","0,40%"
26/10/2020,5144.05,5113.15,5158.27,5113.02,"10,33B","0,62%"
27/10/2020,5128.23,5133.54,5155.57,5110.62,"10,71B","-0,31%"
02/11/2020,5115.13,5108.03,5130.69,5073.5,"9,76B","-0,26%"
03/11/2020,5159.45,5133.98,5162.35,5131.95,"10,14B","0,87%"
04/11/2020,5105.2,5170.82,5188.01,5105.2,"10,40B","-1,05%"
05/11/2020,5260.33,5161.39,5260.33,5161.39,"10,88B","3,04%"
06/11/2020,5335.53,5276.16,5335.53,5246.7,"10,47B","1,43%"
09/11/2020,5356.01,5371.97,5395.71,5319.42,"12,15B","0,38%"
10/11/2020,5462.74,5424.73,5469.18,5412.59,"14,96B","1,99%"
11/11/2020,5509.51,5475.56,5520.91,5471.59,"16,52B","0,86%"
12/11/2020,5458.6,5494.48,5500.42,5449.8,"11,98B","-0,92%"
13/11/2020,5461.06,5449.1,5466.56,5427.63,"11,34B","0,05%"
16/11/2020,5494.87,5500.03,5519.68,5462.46,"11,99B","0,62%"
17/11/2020,5529.94,5516.58,5562.54,5515.52,"14,68B","0,64%"
18/11/2020,5557.52,5530.88,5574.73,5530.88,"14,08B","0,50%"
19/11/2020,5594.06,5541.42,5598.52,5541.31,"16,67B","0,66%"
20/11/2020,5571.66,5602.78,5628.44,5563.65,"21,58B","-0,40%"
23/11/2020,5652.76,5583.33,5652.76,5583.33,"18,99B","1,46%"
24/11/2020,5701.03,5677.3,5710.38,5667.37,"24,05B","0,85%"
25/11/2020,5679.25,5735.14,5770.66,5666.76,"32,54B","-0,38%"
26/11/2020,5759.92,5669.66,5759.92,5669.66,"24,83B","1,42%"
27/11/2020,5783.34,5773.56,5795.84,5745.89,"25,14B","0,41%"
30/11/2020,5612.41,5779.67,5798.29,5563.86,"31,99B","-2,96%"
01/12/2020,5724.74,5637.89,5736.32,5594.28,"20,95B","2,00%"
02/12/2020,5813.99,5755.18,5813.99,5734.26,"21,91B","1,56%"
03/12/2020,5822.94,5833.32,5853.16,5797.01,"23,84B","0,15%"
04/12/2020,5810.48,5820.82,5823.32,5775.57,"17,39B","-0,21%"
07/12/2020,5930.76,5854.3,5941.35,5854.3,"22,68B","2,07%"
08/12/2020,5944.41,5947.66,5961.78,5911.1,"29,42B","0,23%"
10/12/2020,5933.7,5977.0,6004.42,5911.91,"26,46B","-0,18%"
11/12/2020,5938.33,5946.36,5976.57,5924.37,"21,77B","0,08%"
14/12/2020,6012.52,5959.27,6013.95,5959.27,"22,69B","1,25%"
15/12/2020,6010.13,6013.51,6023.22,5965.81,"19,44B","-0,04%"
16/12/2020,6118.4,6046.87,6123.95,6046.87,"29,10B","1,80%"
17/12/2020,6113.38,6133.1,6160.98,6075.83,"32,17B","-0,08%"
18/12/2020,6104.32,6106.25,6142.86,6091.4,"25,80B","-0,15%"
21/12/2020,6165.62,6131.62,6195.15,6119.92,"23,86B","1,00%"
22/12/2020,6023.29,6146.65,6174.46,6010.21,"25,01B","-2,31%"
23/12/2020,6008.71,6061.85,6104.35,5853.26,"20,35B","-0,24%"
28/12/2020,6093.55,6067.0,6095.01,5979.9,"18,09B","1,41%"
29/12/2020,6036.17,6112.72,6143.87,6026.7,"17,51B","-0,94%"
30/12/2020,5979.07,6052.12,6055.97,5962.01,"17,00B","-0,95%"
04/01/2021,6104.9,5997.83,6104.9,5929.05,"18,39B","2,10%"
05/01/2021,6137.34,6105.79,6145.61,6073.42,"17,47B","0,53%"
06/01/2021,6065.68,6139.14,6166.63,5987.78,"19,92B","-1,17%"
07/01/2021,6153.63,6091.72,6158.04,6090.36,"22,75B","1,45%"
08/01/2021,6257.84,6190.95,6275.74,6190.1,"22,18B","1,69%"
11/01/2021,6382.94,6278.41,6382.94,6278.37,"29,79B","2,00%"
12/01/2021,6395.67,6393.9,6435.96,6353.31,"27,96B","0,20%"
13/01/2021,6435.2,6439.93,6464.35,6393.9,"34,30B","0,62%"
14/01/2021,6428.31,6445.9,6465.53,6407.57,"34,48B","-0,11%"
15/01/2021,6373.41,6447.98,6472.31,6341.25,"26,23B","-0,85%"
18/01/2021,6389.83,6365.03,6428.31,6316.88,"33,76B","0,26%"
19/01/2021,6321.86,6421.86,6434.84,6288.98,"22,37B","-1,06%"
20/01/2021,6429.76,6334.51,6440.8,6299.39,"19,09B","1,71%"
21/01/2021,6413.89,6476.09,6504.99,6399.67,"17,11B","-0,25%"
22/01/2021,6307.13,6419.57,6428.5,6283.31,"15,79B","-1,66%"
25/01/2021,6258.57,6322.52,6322.73,6148.31,"15,48B","-0,77%"
26/01/2021,6140.17,6252.71,6269.66,6123.01,"17,22B","-1,89%"
27/01/2021,6109.17,6153.08,6154.6,5998.9,"18,14B","-0,50%"
28/01/2021,5979.39,6065.79,6123.46,5957.55,"15,73B","-2,12%"
29/01/2021,5862.35,6010.34,6068.13,5825.29,"14,77B","-1,96%"
01/02/2021,6067.55,5856.78,6070.73,5735.47,"20,89B","3,50%"
02/02/2021,6043.84,6119.01,6157.25,6018.09,"22,73B","-0,39%"
03/02/2021,6077.74,6096.58,6137.68,6047.41,"15,39B","0,56%"
04/02/2021,6107.22,6111.76,6179.37,6069.55,"14,82B","0,49%"
05/02/2021,6151.73,6136.39,6151.73,6090.98,"13,47B","0,73%"
08/02/2021,6208.87,6193.55,6224.41,6180.73,"16,16B","0,93%"
09/02/2021,6181.67,6232.1,6286.29,6157.14,"17,53B","-0,44%"
10/02/2021,6201.83,6198.03,6216.94,6168.01,"12,26B","0,33%"
11/02/2021,6222.52,6221.63,6232.85,6194.01,"10,40B","0,33%"
15/02/2021,6270.32,6244.39,6283.41,6244.39,"12,40B","0,77%"
16/02/2021,6292.4,6291.01,6308.81,6274.35,"14,42B","0,35%"
17/02/2021,6227.73,6292.97,6314.56,6209.31,"16,99B","-1,03%"
18/02/2021,6200.31,6230.36,6281.36,6200.31,"16,75B","-0,44%"
19/02/2021,6231.93,6196.9,6231.93,6173.59,"13,36B","0,51%"
22/02/2021,6255.31,6267.02,6312.87,6255.31,"14,50B","0,38%"
23/02/2021,6272.81,6267.45,6279.14,6241.95,"12,63B","0,28%"
24/02/2021,6251.05,6283.8,6294.14,6223.65,"15,22B","-0,35%"
25/02/2021,6289.65,6280.73,6309.76,6274.5,"23,75B","0,62%"
26/02/2021,6241.8,6246.32,6302.39,6184.52,"21,95B","-0,76%"
01/03/2021,6338.51,6281.86,6339.01,6261.56,"17,31B","1,55%"
02/03/2021,6359.2,6367.44,6388.12,6329.5,"18,07B","0,33%"
03/03/2021,6376.76,6378.8,6394.45,6334.24,"24,24B","0,28%"
04/03/2021,6290.8,6355.38,6369.41,6270.11,"23,82B","-1,35%"
05/03/2021,6258.75,6263.04,6307.68,6245.31,"15,36B","-0,51%"
08/03/2021,6248.47,6304.0,6325.52,6239.05,"15,57B","-0,16%"
09/03/2021,6199.65,6258.67,6267.42,6167.72,"18,81B","-0,78%"
10/03/2021,6264.68,6233.62,6276.16,6225.45,"12,20B","1,05%"
12/03/2021,6358.21,6316.88,6364.36,6298.52,"18,62B","1,49%"
15/03/2021,6324.26,6374.76,6387.74,6324.26,"13,79B","-0,53%"
16/03/2021,6309.7,6347.19,6355.41,6296.9,"15,51B","-0,23%"
17/03/2021,6277.23,6318.07,6321.34,6268.84,"13,80B","-0,51%"
18/03/2021,6347.83,6309.57,6358.43,6307.0,"14,97B","1,12%"
19/03/2021,6356.16,6346.01,6356.16,6307.1,"16,21B","0,13%"
22/03/2021,6301.13,6346.8,6354.94,6290.02,"12,86B","-0,87%"
23/03/2021,6252.71,6331.7,6342.13,6245.99,"17,38B","-0,77%"
24/03/2021,6156.14,6231.71,6239.55,6143.38,"13,83B","-1,54%"
25/03/2021,6122.88,6159.62,6176.43,6058.84,"14,74B","-0,54%"
26/03/2021,6195.56,6141.61,6195.56,6106.08,"12,43B","1,19%"
29/03/2021,6166.82,6205.57,6230.99,6165.55,"11,46B","-0,46%"
30/03/2021,6071.44,6163.72,6170.67,6046.47,"11,87B","-1,55%"
31/03/2021,5985.52,6062.95,6066.84,5892.65,"12,31B","-1,42%"
01/04/2021,6011.46,5988.02,6020.16,5960.82,"10,64B","0,43%"
05/04/2021,5970.29,6040.06,6051.62,5964.48,"12,21B","-0,68%"
06/04/2021,6002.77,5973.99,6008.51,5944.42,"12,64B","0,54%"
07/04/2021,6036.62,6011.96,6040.46,5982.07,"14,15B","0,56%"
08/04/2021,6071.72,6035.04,6073.91,6030.29,"16,95B","0,58%"
09/04/2021,6070.21,6101.72,6113.16,6070.21,"16,13B","-0,02%"
12/04/2021,5948.57,6080.79,6088.83,5942.71,"13,02B","-2,00%"
13/04/2021,5927.44,5944.53,5957.61,5883.52,"10,74B","-0,36%"
14/04/2021,6050.28,5964.03,6050.28,5962.32,"14,19B","2,07%"
15/04/2021,6079.5,6057.61,6079.5,6029.15,"13,22B","0,48%"
16/04/2021,6086.26,6102.38,6115.62,6062.92,"15,80B","0,11%"
19/04/2021,6052.54,6084.78,6096.99,6031.83,"15,98B","-0,55%"
20/04/2021,6038.32,6029.99,6045.69,5997.95,"10,67B","-0,23%"
21/04/2021,5993.24,6010.27,6025.5,5989.98,"11,73B","-0,75%"
22/04/2021,5994.18,6004.79,6024.94,5980.45,"13,98B","0,02%"
23/04/2021,6016.86,6000.91,6027.06,5973.25,"15,15B","0,38%"
26/04/2021,5964.82,6018.34,6027.75,5955.62,"12,28B","-0,86%"
27/04/2021,5959.62,5987.0,6003.92,5950.87,"12,29B","-0,09%"
28/04/2021,5974.48,5959.95,5981.9,5953.94,"12,77B","0,25%"
29/04/2021,6012.96,6005.8,6019.02,5987.74,"13,10B","0,64%"
30/04/2021,5995.62,6026.53,6033.9,5985.02,"13,68B","-0,29%"
03/05/2021,5952.6,5999.66,6004.01,5938.88,"15,20B","-0,72%"
04/05/2021,5963.82,5955.4,5974.68,5932.32,"14,15B","0,19%"
05/05/2021,5975.91,5974.56,5992.93,5971.31,"13,12B","0,20%"
06/05/2021,5970.24,5987.07,6005.09,5950.9,"12,04B","-0,09%"
07/05/2021,5928.31,5987.33,5994.33,5922.49,"12,18B","-0,70%"
10/05/2021,5975.79,5942.11,5985.37,5941.93,"12,01B","0,80%"
11/05/2021,5938.35,5965.85,5966.66,5911.38,"12,08B","-0,63%"
17/05/2021,5833.86,5950.14,5958.79,5817.71,"15,06B","-1,76%"
18/05/2021,5834.39,5836.08,5855.67,5782.78,"16,03B","0,01%"
19/05/2021,5760.58,5817.14,5828.21,5752.26,"13,83B","-1,27%"
20/05/2021,5797.6,5759.63,5814.78,5751.34,"11,40B","0,64%"
21/05/2021,5773.12,5824.11,5838.23,5742.04,"13,37B","-0,42%"
24/05/2021,5763.63,5793.07,5805.15,5759.34,"14,14B","-0,16%"
25/05/2021,5815.84,5772.94,5848.55,5769.29,"14,46B","0,91%"
27/05/2021,5841.83,5850.5,5904.84,5841.83,"21,19B","0,45%"
28/05/2021,5848.62,5875.27,5891.47,5833.34,"18,15B","0,12%"
31/05/2021,5947.46,5869.22,5947.46,5860.54,"16,90B","1,69%"
02/06/2021,6031.58,6002.48,6031.58,5991.51,"17,85B","1,41%"
03/06/2021,6091.51,6038.86,6091.51,6005.64,"18,13B","0,99%"
04/06/2021,6065.17,6091.13,6103.86,6043.86,"15,87B","-0,43%"
07/06/2021,6069.94,6075.51,6088.0,6050.8,"20,00B","0,08%"
08/06/2021,5999.37,6071.25,6075.89,5992.12,"26,52B","-1,16%"
09/06/2021,6047.48,5973.04,6047.48,5972.45,"23,93B","0,80%"
10/06/2021,6107.54,6065.93,6111.45,6064.93,"21,58B","0,99%"
11/06/2021,6095.5,6118.38,6134.88,6084.24,"19,65B","-0,20%"
14/06/2021,6080.38,6110.8,6124.87,6071.73,"19,62B","-0,25%"
15/06/2021,6089.04,6085.36,6091.37,6051.24,"16,36B","0,14%"
16/06/2021,6078.57,6071.44,6114.1,6049.57,"15,30B","-0,17%"
17/06/2021,6068.45,6063.54,6082.29,6034.83,"20,51B","-0,17%"
18/06/2021,6007.12,6065.52,6070.42,5944.05,"23,80B","-1,01%"
21/06/2021,5996.25,5959.97,6021.49,5884.92,"16,00B","-0,18%"
22/06/2021,6087.84,6006.66,6118.86,6006.66,"15,12B","1,53%"
23/06/2021,6034.54,6095.9,6130.1,6034.54,"19,96B","-0,88%"
24/06/2021,6012.06,6052.08,6060.49,6003.2,"16,85B","-0,37%"
25/06/2021,6022.4,6027.22,6067.79,6019.4,"17,24B","0,17%"
28/06/2021,5939.47,6015.28,6030.89,5939.47,"14,58B","-1,38%"
29/06/2021,5949.05,5944.24,5992.86,5913.59,"18,88B","0,16%"
30/06/2021,5985.49,5950.43,6011.26,5950.42,"20,32B","0,61%"
01/07/2021,6005.96,6001.12,6039.03,5969.1,"14,10B","0,34%"
02/07/2021,6023.01,6020.07,6043.43,6014.87,"14,68B","0,28%"
05/07/2021,6005.61,6024.16,6036.98,5985.35,"13,17B","-0,29%"
06/07/2021,6047.11,6015.58,6054.61,6013.06,"16,10B","0,69%"
07/07/2021,6044.04,6062.77,6066.99,6022.31,"16,55B","-0,05%"
08/07/2021,6039.9,6052.8,6080.22,6028.61,"15,95B","-0,07%"
09/07/2021,6039.84,6037.0,6060.54,6026.55,"13,64B","0,00%"
12/07/2021,6078.57,6060.05,6097.12,6055.99,"13,54B","0,64%"
13/07/2021,6012.03,6097.23,6114.29,6004.82,"17,26B","-1,09%"
14/07/2021,5979.22,6008.24,6013.04,5947.62,"13,85B","-0,55%"
15/07/2021,6046.75,5986.65,6046.75,5982.8,"14,10B","1,13%"
16/07/2021,6072.51,6063.42,6079.14,6051.76,"12,94B","0,43%"
19/07/2021,6017.39,6062.97,6063.65,6015.15,"12,30B","-0,91%"
21/07/2021,6029.98,6034.57,6053.19,6020.86,"15,31B","0,21%"
22/07/2021,6137.55,6057.54,6137.55,6057.54,"17,84B","1,78%"
23/07/2021,6101.69,6145.76,6166.31,6090.6,"14,33B","-0,58%"
26/07/2021,6106.39,6109.03,6137.05,6091.02,"15,62B","0,08%"
27/07/2021,6097.05,6120.93,6144.59,6068.51,"17,92B","-0,15%"
28/07/2021,6088.52,6094.54,6116.51,6074.87,"16,12B","-0,14%"
29/07/2021,6120.73,6106.61,6135.35,6096.5,"17,89B","0,53%"
30/07/2021,6070.04,6136.37,6160.46,6069.84,"19,36B","-0,83%"
02/08/2021,6096.54,6098.01,6112.83,6048.1,"21,63B","0,44%"
03/08/2021,6130.57,6108.0,6142.52,6105.11,"22,68B","0,56%"
04/08/2021,6159.03,6142.48,6163.81,6112.72,"27,12B","0,46%"
05/08/2021,6205.42,6174.61,6218.65,6173.57,"26,83B","0,75%"
06/08/2021,6203.43,6223.83,6263.54,6190.86,"24,55B","-0,03%"
09/08/2021,6127.46,6203.75,6239.02,6110.55,"29,36B","-1,22%"
10/08/2021,6088.41,6139.34,6147.77,6042.48,"20,50B","-0,64%"
12/08/2021,6139.65,6092.24,6139.81,6051.85,"20,70B","0,84%"
13/08/2021,6139.49,6154.05,6179.9,6113.26,"16,37B","0,00%"
16/08/2021,6087.91,6144.94,6147.3,6056.74,"17,17B","-0,84%"
18/08/2021,6118.15,6109.56,6136.28,6040.6,"20,90B","0,50%"
19/08/2021,5992.32,6110.55,6111.01,5958.04,"21,44B","-2,06%"
20/08/2021,6030.77,5988.76,6030.77,5938.41,"20,10B","0,64%"
23/08/2021,6109.83,6037.7,6109.83,6037.7,"19,38B","1,31%"
24/08/2021,6089.5,6114.67,6138.5,6053.57,"23,90B","-0,33%"
25/08/2021,6113.24,6094.15,6131.91,6093.1,"21,43B","0,39%"
26/08/2021,6058.08,6107.04,6119.66,6034.05,"17,30B","-0,90%"
27/08/2021,6041.37,6052.83,6066.49,6021.95,"15,70B","-0,28%"
30/08/2021,6144.9,6062.11,6144.9,6062.11,"15,93B","1,71%"
31/08/2021,6150.3,6148.77,6158.07,6117.5,"18,91B","0,09%"
01/09/2021,6090.93,6157.82,6169.06,6089.23,"19,46B","-0,97%"
02/09/2021,6078.23,6092.65,6110.05,6054.28,"17,94B","-0,21%"
03/09/2021,6126.92,6085.63,6126.92,6056.19,"17,15B","0,80%"
06/09/2021,6126.94,6137.13,6150.36,6100.93,"17,39B","0,00%"
07/09/2021,6112.4,6135.87,6145.49,6100.94,"18,07B","-0,24%"
08/09/2021,6026.02,6114.48,6123.76,6001.58,"19,64B","-1,41%"
09/09/2021,6068.22,6024.32,6072.64,5982.77,"21,47B","0,70%"
10/09/2021,6094.87,6059.15,6102.83,6047.61,"19,29B","0,44%"
13/09/2021,6088.16,6080.06,6094.99,6052.97,"15,89B","-0,11%"
14/09/2021,6129.1,6100.63,6130.86,6099.16,"20,17B","0,67%"
15/09/2021,6110.23,6123.91,6125.33,6100.0,"18,87B","-0,31%"
16/09/2021,6109.94,6126.56,6137.67,6098.88,"21,89B","0,00%"
17/09/2021,6133.25,6098.88,6133.25,6086.08,"22,47B","0,38%"
20/09/2021,6076.31,6132.03,6133.17,6053.93,"17,66B","-0,93%"
21/09/2021,6060.76,6049.79,6068.79,5996.41,"17,96B","-0,26%"
22/09/2021,6108.27,6060.31,6123.74,6059.63,"18,43B","0,78%"
23/09/2021,6142.71,6117.64,6148.15,6117.58,"21,33B","0,56%"
24/09/2021,6144.81,6142.29,6163.88,6119.14,"19,63B","0,03%"
27/09/2021,6122.49,6141.47,6163.28,6109.67,"20,66B","-0,36%"
28/09/2021,6113.11,6128.06,6137.95,6097.72,"27,26B","-0,15%"
29/09/2021,6162.55,6100.83,6162.55,6086.26,"23,07B","0,81%"
30/09/2021,6286.94,6175.42,6286.94,6174.18,"20,27B","2,02%"
01/10/2021,6228.85,6269.24,6272.06,6202.91,"19,03B","-0,92%"
04/10/2021,6342.69,6234.8,6342.69,6234.8,"25,79B","1,83%"
05/10/2021,6288.05,6337.33,6361.45,6277.7,"26,83B","-0,86%"
06/10/2021,6417.32,6313.65,6441.5,6307.11,"23,14B","2,06%"
07/10/2021,6416.4,6414.91,6458.64,6392.73,"18,32B","-0,01%"
08/10/2021,6481.77,6440.0,6497.66,6436.52,"23,13B","1,02%"
11/10/2021,6459.7,6482.96,6506.09,6451.68,"20,48B","-0,34%"
12/10/2021,6486.27,6462.31,6504.01,6460.09,"20,46B","0,41%"
13/10/2021,6536.9,6502.16,6600.52,6492.66,"19,35B","0,78%"
14/10/2021,6626.11,6552.21,6637.4,6552.21,"17,82B","1,36%"
15/10/2021,6633.34,6645.26,6680.01,6573.34,"16,01B","0,11%"
18/10/2021,6658.77,6649.28,6684.82,6620.85,"18,86B","0,38%"
19/10/2021,6656.0,6665.72,6677.6,6613.89,"18,85B","-0,04%"
21/10/2021,6632.97,6670.27,6687.13,6602.07,"21,51B","-0,35%"
22/10/2021,6643.74,6620.66,6655.44,6585.56,"16,58B","0,16%"
25/10/2021,6625.7,6626.37,6673.52,6625.7,"17,56B","-0,27%"
26/10/2021,6656.94,6640.05,6680.12,6638.03,"18,02B","0,47%"
27/10/2021,6602.21,6664.37,6670.81,6590.51,"18,25B","-0,82%"
