Date,Close(t-10),Open(t-10),High(t-10),Low(t-10),Sentiment_Score(t-10),Close(t-9),Open(t-9),High(t-9),Low(t-9),Sentiment_Score(t-9),Close(t-8),Open(t-8),High(t-8),Low(t-8),Sentiment_Score(t-8),Close(t-7),Open(t-7),High(t-7),Low(t-7),Sentiment_Score(t-7),Close(t-6),Open(t-6),High(t-6),Low(t-6),Sentiment_Score(t-6),Close(t-5),Open(t-5),High(t-5),Low(t-5),Sentiment_Score(t-5),Close(t-4),Open(t-4),High(t-4),Low(t-4),Sentiment_Score(t-4),Close(t-3),Open(t-3),High(t-3),Low(t-3),Sentiment_Score(t-3),Close(t-2),Open(t-2),High(t-2),Low(t-2),Sentiment_Score(t-2),Close(t-1),Open(t-1),High(t-1),Low(t-1),Sentiment_Score(t-1),Close(t),Open(t),High(t),Low(t),Sentiment_Score(t)
2014-02-11,4322.78,4357.73,4360.35,4286.44,-1.0,4341.65,4311.63,4353.86,4293.98,-1.0,4417.35,4355.93,4432.35,4355.93,1.0,4418.76,4368.66,4418.76,4347.73,-1.0,4386.26,4407.0,4410.78,4377.54,-1.0,4352.26,4335.28,4367.3,4320.78,-1.0,4384.31,4378.05,4391.89,4366.03,1.0,4424.71,4386.54,4424.71,4385.3,1.0,4466.66,4441.72,4474.2,4440.59,1.0,4450.75,4485.46,4502.77,4449.04,0.3333333333333333,4470.19,4454.03,4475.15,4452.34,1.0
2014-02-12,4341.65,4311.63,4353.86,4293.98,-1.0,4417.35,4355.93,4432.35,4355.93,1.0,4418.76,4368.66,4418.76,4347.73,-1.0,4386.26,4407.0,4410.78,4377.54,-1.0,4352.26,4335.28,4367.3,4320.78,-1.0,4384.31,4378.05,4391.89,4366.03,1.0,4424.71,4386.54,4424.71,4385.3,1.0,4466.66,4441.72,4474.2,4440.59,1.0,4450.75,4485.46,4502.77,4449.04,0.3333333333333333,4470.19,4454.03,4475.15,4452.34,1.0,4496.29,4489.6,4502.19,4480.97,1.0
2014-02-13,4417.35,4355.93,4432.35,4355.93,1.0,4418.76,4368.66,4418.76,4347.73,-1.0,4386.26,4407.0,4410.78,4377.54,-1.0,4352.26,4335.28,4367.3,4320.78,-1.0,4384.31,4378.05,4391.89,4366.03,1.0,4424.71,4386.54,4424.71,4385.3,1.0,4466.66,4441.72,4474.2,4440.59,1.0,4450.75,4485.46,4502.77,4449.04,0.3333333333333333,4470.19,4454.03,4475.15,4452.34,1.0,4496.29,4489.6,4502.19,4480.97,1.0,4491.66,4493.64,4500.32,4484.29,1.0
2014-02-14,4418.76,4368.66,4418.76,4347.73,-1.0,4386.26,4407.0,4410.78,4377.54,-1.0,4352.26,4335.28,4367.3,4320.78,-1.0,4384.31,4378.05,4391.89,4366.03,1.0,4424.71,4386.54,4424.71,4385.3,1.0,4466.66,4441.72,4474.2,4440.59,1.0,4450.75,4485.46,4502.77,4449.04,0.3333333333333333,4470.19,4454.03,4475.15,4452.34,1.0,4496.29,4489.6,4502.19,4480.97,1.0,4491.66,4493.64,4500.32,4484.29,1.0,4508.04,4504.65,4512.75,4498.27,1.0
2014-02-17,4386.26,4407.0,4410.78,4377.54,-1.0,4352.26,4335.28,4367.3,4320.78,-1.0,4384.31,4378.05,4391.89,4366.03,1.0,4424.71,4386.54,4424.71,4385.3,1.0,4466.66,4441.72,4474.2,4440.59,1.0,4450.75,4485.46,4502.77,4449.04,0.3333333333333333,4470.19,4454.03,4475.15,4452.34,1.0,4496.29,4489.6,4502.19,4480.97,1.0,4491.66,4493.64,4500.32,4484.29,1.0,4508.04,4504.65,4512.75,4498.27,1.0,4555.37,4524.53,4560.1,4524.53,1.0
2014-02-18,4352.26,4335.28,4367.3,4320.78,-1.0,4384.31,4378.05,4391.89,4366.03,1.0,4424.71,4386.54,4424.71,4385.3,1.0,4466.66,4441.72,4474.2,4440.59,1.0,4450.75,4485.46,4502.77,4449.04,0.3333333333333333,4470.19,4454.03,4475.15,4452.34,1.0,4496.29,4489.6,4502.19,4480.97,1.0,4491.66,4493.64,4500.32,4484.29,1.0,4508.04,4504.65,4512.75,4498.27,1.0,4555.37,4524.53,4560.1,4524.53,1.0,4556.19,4558.98,4570.31,4550.0,1.0
2014-02-19,4384.31,4378.05,4391.89,4366.03,1.0,4424.71,4386.54,4424.71,4385.3,1.0,4466.66,4441.72,4474.2,4440.59,1.0,4450.75,4485.46,4502.77,4449.04,0.3333333333333333,4470.19,4454.03,4475.15,4452.34,1.0,4496.29,4489.6,4502.19,4480.97,1.0,4491.66,4493.64,4500.32,4484.29,1.0,4508.04,4504.65,4512.75,4498.27,1.0,4555.37,4524.53,4560.1,4524.53,1.0,4556.19,4558.98,4570.31,4550.0,1.0,4592.65,4559.49,4592.65,4559.33,1.0
2014-02-20,4424.71,4386.54,4424.71,4385.3,1.0,4466.66,4441.72,4474.2,4440.59,1.0,4450.75,4485.46,4502.77,4449.04,0.3333333333333333,4470.19,4454.03,4475.15,4452.34,1.0,4496.29,4489.6,4502.19,4480.97,1.0,4491.66,4493.64,4500.32,4484.29,1.0,4508.04,4504.65,4512.75,4498.27,1.0,4555.37,4524.53,4560.1,4524.53,1.0,4556.19,4558.98,4570.31,4550.0,1.0,4592.65,4559.49,4592.65,4559.33,1.0,4598.22,4583.57,4598.22,4574.97,-1.0
2014-02-21,4466.66,4441.72,4474.2,4440.59,1.0,4450.75,4485.46,4502.77,4449.04,0.3333333333333333,4470.19,4454.03,4475.15,4452.34,1.0,4496.29,4489.6,4502.19,4480.97,1.0,4491.66,4493.64,4500.32,4484.29,1.0,4508.04,4504.65,4512.75,4498.27,1.0,4555.37,4524.53,4560.1,4524.53,1.0,4556.19,4558.98,4570.31,4550.0,1.0,4592.65,4559.49,4592.65,4559.33,1.0,4598.22,4583.57,4598.22,4574.97,-1.0,4646.15,4614.89,4650.46,4613.9,1.0
2014-02-24,4450.75,4485.46,4502.77,4449.04,0.3333333333333333,4470.19,4454.03,4475.15,4452.34,1.0,4496.29,4489.6,4502.19,4480.97,1.0,4491.66,4493.64,4500.32,4484.29,1.0,4508.04,4504.65,4512.75,4498.27,1.0,4555.37,4524.53,4560.1,4524.53,1.0,4556.19,4558.98,4570.31,4550.0,1.0,4592.65,4559.49,4592.65,4559.33,1.0,4598.22,4583.57,4598.22,4574.97,-1.0,4646.15,4614.89,4650.46,4613.9,1.0,4623.57,4652.78,4665.27,4622.93,-0.3333333333333333
2014-02-25,4470.19,4454.03,4475.15,4452.34,1.0,4496.29,4489.6,4502.19,4480.97,1.0,4491.66,4493.64,4500.32,4484.29,1.0,4508.04,4504.65,4512.75,4498.27,1.0,4555.37,4524.53,4560.1,4524.53,1.0,4556.19,4558.98,4570.31,4550.0,1.0,4592.65,4559.49,4592.65,4559.33,1.0,4598.22,4583.57,4598.22,4574.97,-1.0,4646.15,4614.89,4650.46,4613.9,1.0,4623.57,4652.78,4665.27,4622.93,-0.3333333333333333,4577.29,4628.19,4643.11,4567.87,-0.3333333333333333
2014-02-26,4496.29,4489.6,4502.19,4480.97,1.0,4491.66,4493.64,4500.32,4484.29,1.0,4508.04,4504.65,4512.75,4498.27,1.0,4555.37,4524.53,4560.1,4524.53,1.0,4556.19,4558.98,4570.31,4550.0,1.0,4592.65,4559.49,4592.65,4559.33,1.0,4598.22,4583.57,4598.22,4574.97,-1.0,4646.15,4614.89,4650.46,4613.9,1.0,4623.57,4652.78,4665.27,4622.93,-0.3333333333333333,4577.29,4628.19,4643.11,4567.87,-0.3333333333333333,4532.72,4562.49,4571.06,4520.22,-0.3333333333333333
2014-02-27,4491.66,4493.64,4500.32,4484.29,1.0,4508.04,4504.65,4512.75,4498.27,1.0,4555.37,4524.53,4560.1,4524.53,1.0,4556.19,4558.98,4570.31,4550.0,1.0,4592.65,4559.49,4592.65,4559.33,1.0,4598.22,4583.57,4598.22,4574.97,-1.0,4646.15,4614.89,4650.46,4613.9,1.0,4623.57,4652.78,4665.27,4622.93,-0.3333333333333333,4577.29,4628.19,4643.11,4567.87,-0.3333333333333333,4532.72,4562.49,4571.06,4520.22,-0.3333333333333333,4568.94,4533.94,4575.33,4530.14,1.0
2014-02-28,4508.04,4504.65,4512.75,4498.27,1.0,4555.37,4524.53,4560.1,4524.53,1.0,4556.19,4558.98,4570.31,4550.0,1.0,4592.65,4559.49,4592.65,4559.33,1.0,4598.22,4583.57,4598.22,4574.97,-1.0,4646.15,4614.89,4650.46,4613.9,1.0,4623.57,4652.78,4665.27,4622.93,-0.3333333333333333,4577.29,4628.19,4643.11,4567.87,-0.3333333333333333,4532.72,4562.49,4571.06,4520.22,-0.3333333333333333,4568.94,4533.94,4575.33,4530.14,1.0,4620.22,4581.44,4620.22,4579.55,1.0
2014-03-03,4555.37,4524.53,4560.1,4524.53,1.0,4556.19,4558.98,4570.31,4550.0,1.0,4592.65,4559.49,4592.65,4559.33,1.0,4598.22,4583.57,4598.22,4574.97,-1.0,4646.15,4614.89,4650.46,4613.9,1.0,4623.57,4652.78,4665.27,4622.93,-0.3333333333333333,4577.29,4628.19,4643.11,4567.87,-0.3333333333333333,4532.72,4562.49,4571.06,4520.22,-0.3333333333333333,4568.94,4533.94,4575.33,4530.14,1.0,4620.22,4581.44,4620.22,4579.55,1.0,4584.2,4589.62,4589.93,4567.76,-0.3333333333333333
2014-03-04,4556.19,4558.98,4570.31,4550.0,1.0,4592.65,4559.49,4592.65,4559.33,1.0,4598.22,4583.57,4598.22,4574.97,-1.0,4646.15,4614.89,4650.46,4613.9,1.0,4623.57,4652.78,4665.27,4622.93,-0.3333333333333333,4577.29,4628.19,4643.11,4567.87,-0.3333333333333333,4532.72,4562.49,4571.06,4520.22,-0.3333333333333333,4568.94,4533.94,4575.33,4530.14,1.0,4620.22,4581.44,4620.22,4579.55,1.0,4584.2,4589.62,4589.93,4567.76,-0.3333333333333333,4601.28,4581.31,4602.2,4568.65,-0.3333333333333333
2014-03-05,4592.65,4559.49,4592.65,4559.33,1.0,4598.22,4583.57,4598.22,4574.97,-1.0,4646.15,4614.89,4650.46,4613.9,1.0,4623.57,4652.78,4665.27,4622.93,-0.3333333333333333,4577.29,4628.19,4643.11,4567.87,-0.3333333333333333,4532.72,4562.49,4571.06,4520.22,-0.3333333333333333,4568.94,4533.94,4575.33,4530.14,1.0,4620.22,4581.44,4620.22,4579.55,1.0,4584.2,4589.62,4589.93,4567.76,-0.3333333333333333,4601.28,4581.31,4602.2,4568.65,-0.3333333333333333,4659.17,4621.12,4659.17,4621.04,1.0
2014-03-06,4598.22,4583.57,4598.22,4574.97,-1.0,4646.15,4614.89,4650.46,4613.9,1.0,4623.57,4652.78,4665.27,4622.93,-0.3333333333333333,4577.29,4628.19,4643.11,4567.87,-0.3333333333333333,4532.72,4562.49,4571.06,4520.22,-0.3333333333333333,4568.94,4533.94,4575.33,4530.14,1.0,4620.22,4581.44,4620.22,4579.55,1.0,4584.2,4589.62,4589.93,4567.76,-0.3333333333333333,4601.28,4581.31,4602.2,4568.65,-0.3333333333333333,4659.17,4621.12,4659.17,4621.04,1.0,4687.86,4667.78,4687.86,4657.01,1.0
2014-03-07,4646.15,4614.89,4650.46,4613.9,1.0,4623.57,4652.78,4665.27,4622.93,-0.3333333333333333,4577.29,4628.19,4643.11,4567.87,-0.3333333333333333,4532.72,4562.49,4571.06,4520.22,-0.3333333333333333,4568.94,4533.94,4575.33,4530.14,1.0,4620.22,4581.44,4620.22,4579.55,1.0,4584.2,4589.62,4589.93,4567.76,-0.3333333333333333,4601.28,4581.31,4602.2,4568.65,-0.3333333333333333,4659.17,4621.12,4659.17,4621.04,1.0,4687.86,4667.78,4687.86,4657.01,1.0,4685.89,4700.41,4708.46,4680.5,1.0
2014-03-09,4623.57,4652.78,4665.27,4622.93,-0.3333333333333333,4577.29,4628.19,4643.11,4567.87,-0.3333333333333333,4532.72,4562.49,4571.06,4520.22,-0.3333333333333333,4568.94,4533.94,4575.33,4530.14,1.0,4620.22,4581.44,4620.22,4579.55,1.0,4584.2,4589.62,4589.93,4567.76,-0.3333333333333333,4601.28,4581.31,4602.2,4568.65,-0.3333333333333333,4659.17,4621.12,4659.17,4621.04,1.0,4687.86,4667.78,4687.86,4657.01,1.0,4685.89,4700.41,4708.46,4680.5,1.0,4685.89,4685.89,4685.89,4685.89,1.0
2014-03-10,4577.29,4628.19,4643.11,4567.87,-0.3333333333333333,4532.72,4562.49,4571.06,4520.22,-0.3333333333333333,4568.94,4533.94,4575.33,4530.14,1.0,4620.22,4581.44,4620.22,4579.55,1.0,4584.2,4589.62,4589.93,4567.76,-0.3333333333333333,4601.28,4581.31,4602.2,4568.65,-0.3333333333333333,4659.17,4621.12,4659.17,4621.04,1.0,4687.86,4667.78,4687.86,4657.01,1.0,4685.89,4700.41,4708.46,4680.5,1.0,4685.89,4685.89,4685.89,4685.89,1.0,4677.25,4665.24,4689.34,4654.58,-1.0
2014-03-11,4532.72,4562.49,4571.06,4520.22,-0.3333333333333333,4568.94,4533.94,4575.33,4530.14,1.0,4620.22,4581.44,4620.22,4579.55,1.0,4584.2,4589.62,4589.93,4567.76,-0.3333333333333333,4601.28,4581.31,4602.2,4568.65,-0.3333333333333333,4659.17,4621.12,4659.17,4621.04,1.0,4687.86,4667.78,4687.86,4657.01,1.0,4685.89,4700.41,4708.46,4680.5,1.0,4685.89,4685.89,4685.89,4685.89,1.0,4677.25,4665.24,4689.34,4654.58,-1.0,4704.21,4673.38,4706.6,4672.54,1.0
2014-03-12,4568.94,4533.94,4575.33,4530.14,1.0,4620.22,4581.44,4620.22,4579.55,1.0,4584.2,4589.62,4589.93,4567.76,-0.3333333333333333,4601.28,4581.31,4602.2,4568.65,-0.3333333333333333,4659.17,4621.12,4659.17,4621.04,1.0,4687.86,4667.78,4687.86,4657.01,1.0,4685.89,4700.41,4708.46,4680.5,1.0,4685.89,4685.89,4685.89,4685.89,1.0,4677.25,4665.24,4689.34,4654.58,-1.0,4704.21,4673.38,4706.6,4672.54,1.0,4684.39,4680.7,4698.48,4667.39,-1.0
2014-03-13,4620.22,4581.44,4620.22,4579.55,1.0,4584.2,4589.62,4589.93,4567.76,-0.3333333333333333,4601.28,4581.31,4602.2,4568.65,-0.3333333333333333,4659.17,4621.12,4659.17,4621.04,1.0,4687.86,4667.78,4687.86,4657.01,1.0,4685.89,4700.41,4708.46,4680.5,1.0,4685.89,4685.89,4685.89,4685.89,1.0,4677.25,4665.24,4689.34,4654.58,-1.0,4704.21,4673.38,4706.6,4672.54,1.0,4684.39,4680.7,4698.48,4667.39,-1.0,4726.17,4694.92,4726.17,4691.29,1.0
2014-03-14,4584.2,4589.62,4589.93,4567.76,-0.3333333333333333,4601.28,4581.31,4602.2,4568.65,-0.3333333333333333,4659.17,4621.12,4659.17,4621.04,1.0,4687.86,4667.78,4687.86,4657.01,1.0,4685.89,4700.41,4708.46,4680.5,1.0,4685.89,4685.89,4685.89,4685.89,1.0,4677.25,4665.24,4689.34,4654.58,-1.0,4704.21,4673.38,4706.6,4672.54,1.0,4684.39,4680.7,4698.48,4667.39,-1.0,4726.17,4694.92,4726.17,4691.29,1.0,4878.64,4693.82,4878.64,4676.23,0.3333333333333333
2014-03-17,4601.28,4581.31,4602.2,4568.65,-0.3333333333333333,4659.17,4621.12,4659.17,4621.04,1.0,4687.86,4667.78,4687.86,4657.01,1.0,4685.89,4700.41,4708.46,4680.5,1.0,4685.89,4685.89,4685.89,4685.89,1.0,4677.25,4665.24,4689.34,4654.58,-1.0,4704.21,4673.38,4706.6,4672.54,1.0,4684.39,4680.7,4698.48,4667.39,-1.0,4726.17,4694.92,4726.17,4691.29,1.0,4878.64,4693.82,4878.64,4676.23,0.3333333333333333,4876.19,4887.36,4903.5,4845.78,0.3333333333333333
2014-03-18,4659.17,4621.12,4659.17,4621.04,1.0,4687.86,4667.78,4687.86,4657.01,1.0,4685.89,4700.41,4708.46,4680.5,1.0,4685.89,4685.89,4685.89,4685.89,1.0,4677.25,4665.24,4689.34,4654.58,-1.0,4704.21,4673.38,4706.6,4672.54,1.0,4684.39,4680.7,4698.48,4667.39,-1.0,4726.17,4694.92,4726.17,4691.29,1.0,4878.64,4693.82,4878.64,4676.23,0.3333333333333333,4876.19,4887.36,4903.5,4845.78,0.3333333333333333,4805.61,4878.54,4895.5,4802.02,-1.0
2014-03-19,4687.86,4667.78,4687.86,4657.01,1.0,4685.89,4700.41,4708.46,4680.5,1.0,4685.89,4685.89,4685.89,4685.89,1.0,4677.25,4665.24,4689.34,4654.58,-1.0,4704.21,4673.38,4706.6,4672.54,1.0,4684.39,4680.7,4698.48,4667.39,-1.0,4726.17,4694.92,4726.17,4691.29,1.0,4878.64,4693.82,4878.64,4676.23,0.3333333333333333,4876.19,4887.36,4903.5,4845.78,0.3333333333333333,4805.61,4878.54,4895.5,4802.02,-1.0,4821.46,4817.5,4838.18,4816.71,1.0
2014-03-20,4685.89,4700.41,4708.46,4680.5,1.0,4685.89,4685.89,4685.89,4685.89,1.0,4677.25,4665.24,4689.34,4654.58,-1.0,4704.21,4673.38,4706.6,4672.54,1.0,4684.39,4680.7,4698.48,4667.39,-1.0,4726.17,4694.92,4726.17,4691.29,1.0,4878.64,4693.82,4878.64,4676.23,0.3333333333333333,4876.19,4887.36,4903.5,4845.78,0.3333333333333333,4805.61,4878.54,4895.5,4802.02,-1.0,4821.46,4817.5,4838.18,4816.71,1.0,4698.97,4807.72,4808.93,4691.14,-1.0
2014-03-21,4685.89,4685.89,4685.89,4685.89,1.0,4677.25,4665.24,4689.34,4654.58,-1.0,4704.21,4673.38,4706.6,4672.54,1.0,4684.39,4680.7,4698.48,4667.39,-1.0,4726.17,4694.92,4726.17,4691.29,1.0,4878.64,4693.82,4878.64,4676.23,0.3333333333333333,4876.19,4887.36,4903.5,4845.78,0.3333333333333333,4805.61,4878.54,4895.5,4802.02,-1.0,4821.46,4817.5,4838.18,4816.71,1.0,4698.97,4807.72,4808.93,4691.14,-1.0,4700.22,4710.51,4736.3,4661.61,1.0
2014-03-24,4677.25,4665.24,4689.34,4654.58,-1.0,4704.21,4673.38,4706.6,4672.54,1.0,4684.39,4680.7,4698.48,4667.39,-1.0,4726.17,4694.92,4726.17,4691.29,1.0,4878.64,4693.82,4878.64,4676.23,0.3333333333333333,4876.19,4887.36,4903.5,4845.78,0.3333333333333333,4805.61,4878.54,4895.5,4802.02,-1.0,4821.46,4817.5,4838.18,4816.71,1.0,4698.97,4807.72,4808.93,4691.14,-1.0,4700.22,4710.51,4736.3,4661.61,1.0,4720.42,4712.12,4727.62,4695.36,1.0
2014-03-25,4704.21,4673.38,4706.6,4672.54,1.0,4684.39,4680.7,4698.48,4667.39,-1.0,4726.17,4694.92,4726.17,4691.29,1.0,4878.64,4693.82,4878.64,4676.23,0.3333333333333333,4876.19,4887.36,4903.5,4845.78,0.3333333333333333,4805.61,4878.54,4895.5,4802.02,-1.0,4821.46,4817.5,4838.18,4816.71,1.0,4698.97,4807.72,4808.93,4691.14,-1.0,4700.22,4710.51,4736.3,4661.61,1.0,4720.42,4712.12,4727.62,4695.36,1.0,4703.09,4706.26,4712.77,4694.25,-1.0
2014-03-26,4684.39,4680.7,4698.48,4667.39,-1.0,4726.17,4694.92,4726.17,4691.29,1.0,4878.64,4693.82,4878.64,4676.23,0.3333333333333333,4876.19,4887.36,4903.5,4845.78,0.3333333333333333,4805.61,4878.54,4895.5,4802.02,-1.0,4821.46,4817.5,4838.18,4816.71,1.0,4698.97,4807.72,4808.93,4691.14,-1.0,4700.22,4710.51,4736.3,4661.61,1.0,4720.42,4712.12,4727.62,4695.36,1.0,4703.09,4706.26,4712.77,4694.25,-1.0,4728.24,4708.25,4744.9,4707.86,-1.0
2014-03-27,4726.17,4694.92,4726.17,4691.29,1.0,4878.64,4693.82,4878.64,4676.23,0.3333333333333333,4876.19,4887.36,4903.5,4845.78,0.3333333333333333,4805.61,4878.54,4895.5,4802.02,-1.0,4821.46,4817.5,4838.18,4816.71,1.0,4698.97,4807.72,4808.93,4691.14,-1.0,4700.22,4710.51,4736.3,4661.61,1.0,4720.42,4712.12,4727.62,4695.36,1.0,4703.09,4706.26,4712.77,4694.25,-1.0,4728.24,4708.25,4744.9,4707.86,-1.0,4723.06,4721.52,4758.01,4717.73,-1.0
2014-03-28,4878.64,4693.82,4878.64,4676.23,0.3333333333333333,4876.19,4887.36,4903.5,4845.78,0.3333333333333333,4805.61,4878.54,4895.5,4802.02,-1.0,4821.46,4817.5,4838.18,4816.71,1.0,4698.97,4807.72,4808.93,4691.14,-1.0,4700.22,4710.51,4736.3,4661.61,1.0,4720.42,4712.12,4727.62,4695.36,1.0,4703.09,4706.26,4712.77,4694.25,-1.0,4728.24,4708.25,4744.9,4707.86,-1.0,4723.06,4721.52,4758.01,4717.73,-1.0,4768.28,4737.63,4769.22,4737.22,0.0
2014-04-01,4876.19,4887.36,4903.5,4845.78,0.3333333333333333,4805.61,4878.54,4895.5,4802.02,-1.0,4821.46,4817.5,4838.18,4816.71,1.0,4698.97,4807.72,4808.93,4691.14,-1.0,4700.22,4710.51,4736.3,4661.61,1.0,4720.42,4712.12,4727.62,4695.36,1.0,4703.09,4706.26,4712.77,4694.25,-1.0,4728.24,4708.25,4744.9,4707.86,-1.0,4723.06,4721.52,4758.01,4717.73,-1.0,4768.28,4737.63,4769.22,4737.22,0.0,4873.93,4796.16,4873.93,4793.89,1.0
2014-04-02,4805.61,4878.54,4895.5,4802.02,-1.0,4821.46,4817.5,4838.18,4816.71,1.0,4698.97,4807.72,4808.93,4691.14,-1.0,4700.22,4710.51,4736.3,4661.61,1.0,4720.42,4712.12,4727.62,4695.36,1.0,4703.09,4706.26,4712.77,4694.25,-1.0,4728.24,4708.25,4744.9,4707.86,-1.0,4723.06,4721.52,4758.01,4717.73,-1.0,4768.28,4737.63,4769.22,4737.22,0.0,4873.93,4796.16,4873.93,4793.89,1.0,4870.2,4878.34,4902.1,4857.68,0.0
2014-04-03,4821.46,4817.5,4838.18,4816.71,1.0,4698.97,4807.72,4808.93,4691.14,-1.0,4700.22,4710.51,4736.3,4661.61,1.0,4720.42,4712.12,4727.62,4695.36,1.0,4703.09,4706.26,4712.77,4694.25,-1.0,4728.24,4708.25,4744.9,4707.86,-1.0,4723.06,4721.52,4758.01,4717.73,-1.0,4768.28,4737.63,4769.22,4737.22,0.0,4873.93,4796.16,4873.93,4793.89,1.0,4870.2,4878.34,4902.1,4857.68,0.0,4891.32,4877.32,4896.61,4876.4,1.0
2014-04-04,4698.97,4807.72,4808.93,4691.14,-1.0,4700.22,4710.51,4736.3,4661.61,1.0,4720.42,4712.12,4727.62,4695.36,1.0,4703.09,4706.26,4712.77,4694.25,-1.0,4728.24,4708.25,4744.9,4707.86,-1.0,4723.06,4721.52,4758.01,4717.73,-1.0,4768.28,4737.63,4769.22,4737.22,0.0,4873.93,4796.16,4873.93,4793.89,1.0,4870.2,4878.34,4902.1,4857.68,0.0,4891.32,4877.32,4896.61,4876.4,1.0,4857.94,4894.34,4899.21,4839.26,-1.0
2014-04-07,4700.22,4710.51,4736.3,4661.61,1.0,4720.42,4712.12,4727.62,4695.36,1.0,4703.09,4706.26,4712.77,4694.25,-1.0,4728.24,4708.25,4744.9,4707.86,-1.0,4723.06,4721.52,4758.01,4717.73,-1.0,4768.28,4737.63,4769.22,4737.22,0.0,4873.93,4796.16,4873.93,4793.89,1.0,4870.2,4878.34,4902.1,4857.68,0.0,4891.32,4877.32,4896.61,4876.4,1.0,4857.94,4894.34,4899.21,4839.26,-1.0,4921.04,4855.87,4930.88,4852.98,1.0
2014-04-08,4720.42,4712.12,4727.62,4695.36,1.0,4703.09,4706.26,4712.77,4694.25,-1.0,4728.24,4708.25,4744.9,4707.86,-1.0,4723.06,4721.52,4758.01,4717.73,-1.0,4768.28,4737.63,4769.22,4737.22,0.0,4873.93,4796.16,4873.93,4793.89,1.0,4870.2,4878.34,4902.1,4857.68,0.0,4891.32,4877.32,4896.61,4876.4,1.0,4857.94,4894.34,4899.21,4839.26,-1.0,4921.04,4855.87,4930.88,4852.98,1.0,4921.4,4922.6,4933.11,4906.07,0.0
2014-04-09,4703.09,4706.26,4712.77,4694.25,-1.0,4728.24,4708.25,4744.9,4707.86,-1.0,4723.06,4721.52,4758.01,4717.73,-1.0,4768.28,4737.63,4769.22,4737.22,0.0,4873.93,4796.16,4873.93,4793.89,1.0,4870.2,4878.34,4902.1,4857.68,0.0,4891.32,4877.32,4896.61,4876.4,1.0,4857.94,4894.34,4899.21,4839.26,-1.0,4921.04,4855.87,4930.88,4852.98,1.0,4921.4,4922.6,4933.11,4906.07,0.0,4921.4,4922.6,4933.11,4906.07,0.0
2014-04-10,4728.24,4708.25,4744.9,4707.86,-1.0,4723.06,4721.52,4758.01,4717.73,-1.0,4768.28,4737.63,4769.22,4737.22,0.0,4873.93,4796.16,4873.93,4793.89,1.0,4870.2,4878.34,4902.1,4857.68,0.0,4891.32,4877.32,4896.61,4876.4,1.0,4857.94,4894.34,4899.21,4839.26,-1.0,4921.04,4855.87,4930.88,4852.98,1.0,4921.4,4922.6,4933.11,4906.07,0.0,4921.4,4922.6,4933.11,4906.07,0.0,4765.73,4829.31,4829.31,4739.79,-1.0
2014-04-11,4723.06,4721.52,4758.01,4717.73,-1.0,4768.28,4737.63,4769.22,4737.22,0.0,4873.93,4796.16,4873.93,4793.89,1.0,4870.2,4878.34,4902.1,4857.68,0.0,4891.32,4877.32,4896.61,4876.4,1.0,4857.94,4894.34,4899.21,4839.26,-1.0,4921.04,4855.87,4930.88,4852.98,1.0,4921.4,4922.6,4933.11,4906.07,0.0,4921.4,4922.6,4933.11,4906.07,0.0,4765.73,4829.31,4829.31,4739.79,-1.0,4816.58,4734.31,4816.58,4721.6,0.0
2014-04-14,4768.28,4737.63,4769.22,4737.22,0.0,4873.93,4796.16,4873.93,4793.89,1.0,4870.2,4878.34,4902.1,4857.68,0.0,4891.32,4877.32,4896.61,4876.4,1.0,4857.94,4894.34,4899.21,4839.26,-1.0,4921.04,4855.87,4930.88,4852.98,1.0,4921.4,4922.6,4933.11,4906.07,0.0,4921.4,4922.6,4933.11,4906.07,0.0,4765.73,4829.31,4829.31,4739.79,-1.0,4816.58,4734.31,4816.58,4721.6,0.0,4864.88,4812.63,4870.1,4812.63,0.0
2014-04-15,4873.93,4796.16,4873.93,4793.89,1.0,4870.2,4878.34,4902.1,4857.68,0.0,4891.32,4877.32,4896.61,4876.4,1.0,4857.94,4894.34,4899.21,4839.26,-1.0,4921.04,4855.87,4930.88,4852.98,1.0,4921.4,4922.6,4933.11,4906.07,0.0,4921.4,4922.6,4933.11,4906.07,0.0,4765.73,4829.31,4829.31,4739.79,-1.0,4816.58,4734.31,4816.58,4721.6,0.0,4864.88,4812.63,4870.1,4812.63,0.0,4870.22,4872.3,4893.23,4863.01,0.0
2014-04-16,4870.2,4878.34,4902.1,4857.68,0.0,4891.32,4877.32,4896.61,4876.4,1.0,4857.94,4894.34,4899.21,4839.26,-1.0,4921.04,4855.87,4930.88,4852.98,1.0,4921.4,4922.6,4933.11,4906.07,0.0,4921.4,4922.6,4933.11,4906.07,0.0,4765.73,4829.31,4829.31,4739.79,-1.0,4816.58,4734.31,4816.58,4721.6,0.0,4864.88,4812.63,4870.1,4812.63,0.0,4870.22,4872.3,4893.23,4863.01,0.0,4873.01,4883.49,4893.53,4870.61,1.0
